exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
17lJ1kr,Lever Lying Leg Curl,2,leverage machine,hamstrings,calves,upper legs,2,https://static.exercisedb.dev/media/17lJ1kr.gif,"Step:1 Adjust the machine to fit your body and select the desired weight. | Step:2 Lie face down on the machine with your legs straight and your heels against the padded lever. | Step:3 Grasp the handles or the sides of the machine for stability. | Step:4 Keeping your upper body stationary, exhale and curl your legs up as far as possible without lifting your hips off the pad. | Step:5 Hold the contracted position for a brief pause as you squeeze your hamstrings. | Step:6 Inhale and slowly lower the lever back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
Ezpnw9d,Band Reverse Wrist Curl,2,band,forearms,forearms,lower arms,2,https://static.exercisedb.dev/media/Ezpnw9d.gif,"Step:1 Sit on a bench or chair with your feet flat on the ground. | Step:2 Hold the band with an overhand grip, palms facing down, and wrap it around your fingers. | Step:3 Rest your forearms on your thighs, with your wrists hanging off the edge. | Step:4 Slowly curl your wrists upward, squeezing your forearms. | Step:5 Pause for a moment at the top, then slowly lower your wrists back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
5VXmnV5,Bodyweight Incline Side Plank,2,body weight,abs,"obliques, shoulders",waist,3,https://static.exercisedb.dev/media/5VXmnV5.gif,"Step:1 Start by lying on your side with your legs extended and stacked on top of each other. | Step:2 Place your forearm on the ground directly below your shoulder, with your elbow bent at a 90-degree angle. | Step:3 Engage your core and lift your hips off the ground, creating a straight line from your head to your feet. | Step:4 Hold this position for the desired amount of time. | Step:5 Lower your hips back down to the ground and repeat on the other side.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
6kSxYnw,Barbell Wrist Curl V. 2,2,barbell,forearms,"biceps, brachialis",lower arms,3,https://static.exercisedb.dev/media/6kSxYnw.gif,"Step:1 Sit on a bench with your feet flat on the ground and your knees bent. | Step:2 Hold a barbell with an underhand grip, palms facing up, and your hands shoulder-width apart. | Step:3 Rest your forearms on your thighs, allowing your wrists to hang off the edge. | Step:4 Slowly curl your wrists upward, bringing the barbell towards your forearms. | Step:5 Pause for a moment at the top, then slowly lower the barbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
2Ryn564,Assisted Prone Rectus Femoris Stretch,2,assisted,abs,quadriceps,waist,2,https://static.exercisedb.dev/media/2Ryn564.gif,"Step:1 Lie face down on the ground with your legs straight. | Step:2 Bend your right knee and reach back with your right hand to grab your right foot or ankle. | Step:3 Gently pull your right foot or ankle towards your glutes, feeling a stretch in the front of your right thigh. | Step:4 Hold the stretch for 20-30 seconds. | Step:5 Release and repeat on the other side.",0.0,0.0,0.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,3.5,0.8,0.8,0.8,2.7,7.0,8.0,6.0,5.0,3.0,1.9
mWBtgmb,Dumbbell Single Arm Overhead Carry,2,dumbbell,delts,"traps, core",shoulders,3,https://static.exercisedb.dev/media/mWBtgmb.gif,"Step:1 Stand tall with your feet shoulder-width apart, holding a dumbbell in one hand. | Step:2 Raise the dumbbell overhead, fully extending your arm. | Step:3 Engage your core and keep your back straight as you walk forward, maintaining the dumbbell overhead. | Step:4 Continue walking for the desired distance or time. | Step:5 Switch hands and repeat the exercise.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
PAgTVaK,Assisted Chest Dip (Kneeling),2,leverage machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/PAgTVaK.gif,"Step:1 Adjust the machine to your desired height and secure your knees on the pad. | Step:2 Grasp the handles with your palms facing down and your arms fully extended. | Step:3 Lower your body by bending your elbows until your upper arms are parallel to the floor. | Step:4 Pause for a moment, then push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
zYmNaoY,Elevator,2,body weight,upper back,"shoulders, trapezius",back,3,https://static.exercisedb.dev/media/zYmNaoY.gif,"Step:1 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:2 Place your hands on your hips or cross them in front of your chest. | Step:3 Keeping your back straight, slowly bend forward at the waist, lowering your upper body towards the ground. | Step:4 Pause for a moment at the bottom, then slowly raise your upper body back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
cAvTaSg,Dumbbell Kickbacks On Exercise Ball,2,dumbbell,triceps,"shoulders, back",upper arms,3,https://static.exercisedb.dev/media/cAvTaSg.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in each hand with your palms facing inwards and your arms bent at a 90-degree angle. | Step:3 Extend your arms straight back, squeezing your triceps at the top of the movement. | Step:4 Pause for a moment, then slowly lower the dumbbells back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
kXaIn5A,Dumbbell Zottman Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/kXaIn5A.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your body. | Step:2 Keep your elbows close to your torso and rotate your palms to face forward. | Step:3 Curl the dumbbells up to your shoulders while keeping your upper arms stationary. | Step:4 At the top of the movement, rotate your wrists so that your palms are facing away from your body. | Step:5 Slowly lower the dumbbells back to the starting position, rotating your palms back to facing your body. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
wDN97Ca,Machine Inner Chest Press,2,leverage machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/wDN97Ca.gif,"Step:1 Adjust the seat height and position yourself on the machine with your back flat against the pad. | Step:2 Grasp the handles with an overhand grip and position your elbows at a 90-degree angle. | Step:3 Push the handles forward until your arms are fully extended, exhaling during the movement. | Step:4 Pause for a moment at the end of the movement, then slowly return to the starting position, inhaling as you do so. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.0,8.0,6.0,5.0,3.0,4.5
yn0LjwL,Assisted Lying Glutes Stretch,2,assisted,glutes,hamstrings,upper legs,2,https://static.exercisedb.dev/media/yn0LjwL.gif,"Step:1 Lie on your back with your legs extended. | Step:2 Bend your right knee and place your right ankle on your left thigh, just above the knee. | Step:3 Grasp your left thigh with both hands and gently pull it towards your chest. | Step:4 Hold the stretch for 20-30 seconds. | Step:5 Release and repeat on the other side.",0.0,0.0,0.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,3.5,0.8,0.8,0.8,2.7,7.0,8.0,6.0,5.0,3.0,1.9
J60bN17,Assisted Triceps Dip (Kneeling),2,leverage machine,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/J60bN17.gif,"Step:1 Adjust the machine to your desired weight and height. | Step:2 Kneel down on the pad facing the machine, with your hands gripping the handles. | Step:3 Lower your body by bending your elbows, keeping your back straight and close to the machine. | Step:4 Pause for a moment at the bottom, then push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,5.0,3.0,0.0
nUwVh7b,Dumbbell Deadlift,2,dumbbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/nUwVh7b.gif,"Step:1 Stand with your feet shoulder-width apart, toes pointing forward. | Step:2 Hold a dumbbell in each hand, palms facing your body, arms extended downwards. | Step:3 Bend at your hips and knees, lowering the dumbbells towards the ground while keeping your back straight. | Step:4 Push through your heels and extend your hips and knees, lifting the dumbbells back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
2JCuFTU,Dumbbell Kneeling Bicep Curl Exercise Ball,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/2JCuFTU.gif,"Step:1 Kneel on the floor with an exercise ball in front of you. | Step:2 Place your elbows on top of the exercise ball, holding a dumbbell in each hand with your palms facing up. | Step:3 Keeping your upper arms stationary, exhale and curl the dumbbells while contracting your biceps. | Step:4 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
uSkDMYl,Dumbbell Bicep Curl With Stork Stance,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/uSkDMYl.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand, palms facing forward. | Step:2 Extend one leg behind you, balancing on the toes of that foot. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch legs and repeat.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
YRaCa5Y,Full Maltese,2,body weight,abs,"shoulders, chest",waist,3,https://static.exercisedb.dev/media/YRaCa5Y.gif,"Step:1 Start by standing with your feet shoulder-width apart and your arms extended straight out to the sides. | Step:2 Slowly lean forward, keeping your arms straight, until your upper body is parallel to the ground. | Step:3 Engage your core and hold this position for a few seconds. | Step:4 Return to the starting position by pushing through your feet and standing back up. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
jK2hZ6n,Dumbbell One Arm Seated Hammer Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/jK2hZ6n.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold a dumbbell in one hand with a neutral grip (palms facing each other). | Step:3 Rest your elbow on the inside of your thigh, just above the knee. | Step:4 Keeping your upper arm stationary, exhale and curl the dumbbell up towards your shoulder. | Step:5 Pause for a moment at the top, squeezing your biceps. | Step:6 Inhale and slowly lower the dumbbell back to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
Q2Eu1Ax,Cable Lying Extension Pullover (With Rope Attachment),2,cable,lats,"triceps, shoulders",back,3,https://static.exercisedb.dev/media/Q2Eu1Ax.gif,"Step:1 Attach a rope to a cable machine and set the pulley at the highest position. | Step:2 Lie down on a bench with your head towards the cable machine. | Step:3 Hold the rope with both hands and extend your arms straight up above your chest. | Step:4 Keeping your arms straight, slowly lower the rope behind your head while maintaining control. | Step:5 Pause for a moment at the bottom, then slowly raise the rope back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
8coXSYU,Roller Seated Shoulder Flexor Depresor Retractor,2,roller,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/8coXSYU.gif,"Step:1 Sit on a flat surface with your legs extended in front of you. | Step:2 Hold the roller with both hands, palms facing down, and place it on your thighs. | Step:3 Lean forward slightly and roll the roller away from your body, extending your arms straight in front of you. | Step:4 Pause for a moment, then slowly roll the roller back towards your body, bending your arms and bringing the roller back to your thighs. | Step:5 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,3.5,0.8,0.8,0.8,2.7,7.0,8.0,6.0,5.0,3.0,1.9
Wgbn9qo,Triceps Dip (Between Benches),2,body weight,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/Wgbn9qo.gif,"Step:1 Sit on a bench with your hands gripping the edge of the bench, fingers pointing forward. | Step:2 Slide your butt off the bench, supporting your weight with your hands. | Step:3 Bend your elbows and lower your body towards the ground, keeping your back close to the bench. | Step:4 Pause for a moment at the bottom, then push yourself back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,8.5,8.0,6.0,5.0,3.0,1.4
q6y3OhV,Lever Bicep Curl,2,leverage machine,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/q6y3OhV.gif,"Step:1 Adjust the seat height and position yourself on the machine with your back against the pad. | Step:2 Grasp the handles with an underhand grip, palms facing up, and keep your elbows close to your sides. | Step:3 Exhale and curl the handles upward, contracting your biceps. | Step:4 Pause for a moment at the top of the movement, squeezing your biceps. | Step:5 Inhale and slowly lower the handles back to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
wdRZISl,Barbell Standing Close Grip Military Press,2,barbell,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/wdRZISl.gif,"Step:1 Stand with your feet shoulder-width apart and hold the barbell with an overhand grip, hands slightly closer than shoulder-width apart. | Step:2 Lift the barbell to shoulder height, keeping your elbows close to your body. | Step:3 Press the barbell overhead, extending your arms fully. | Step:4 Lower the barbell back to shoulder height. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
