exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
8d8qJQI,Barbell Reverse Grip Incline Bench Row,4,barbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/8d8qJQI.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Sit on the bench facing the backrest with your chest against it. | Step:3 Grab the barbell with a reverse grip (palms facing down) and hands slightly wider than shoulder-width apart. | Step:4 Keep your back straight and core engaged. | Step:5 Pull the barbell towards your upper abdomen, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement. | Step:7 Slowly lower the barbell back to the starting position. | Step:8 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,2.0,5.0,6.0,8.0,7.0,2.3
JGKowMS,Smith Narrow Row,2,smith machine,upper back,"biceps, rear deltoids",back,3,https://static.exercisedb.dev/media/JGKowMS.gif,"Step:1 Adjust the seat height and position yourself on the machine with your feet flat on the floor. | Step:2 Grasp the handles with an overhand grip, slightly narrower than shoulder-width apart. | Step:3 Keep your back straight and your chest up as you pull the handles towards your body, squeezing your shoulder blades together. | Step:4 Pause for a moment at the peak of the movement, then slowly release the handles back to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,7.0,6.0,6.0,4.0,2.3
YUYAMEj,Assisted Prone Lying Quads Stretch,2,assisted,quads,"hamstrings, glutes",upper legs,3,https://static.exercisedb.dev/media/YUYAMEj.gif,"Step:1 Lie face down on the ground with your legs extended. | Step:2 Bend your left knee and reach back with your left hand to grab your left foot or ankle. | Step:3 Gently pull your left foot towards your glutes, feeling a stretch in your left quad. | Step:4 Hold the stretch for 20-30 seconds, then release. | Step:5 Repeat with your right leg.",0.0,0.0,0.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,3.5,0.8,0.8,0.8,2.7,7.0,8.0,6.0,5.0,3.0,1.9
ye84CTU,Lever Preacher Curl V. 2,2,leverage machine,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/ye84CTU.gif,"Step:1 Adjust the seat height and position yourself on the machine with your upper arms resting on the pad and your chest against the support. | Step:2 Grasp the handles with an underhand grip, slightly wider than shoulder-width apart. | Step:3 Keep your upper arms stationary and exhale as you curl the handles towards your shoulders, contracting your biceps. | Step:4 Pause for a moment at the top of the movement, squeezing your biceps. | Step:5 Inhale as you slowly lower the handles back to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
VW88JNd,Dumbbell Seated One Leg Calf Raise - Palm Up,2,dumbbell,calves,"hamstrings, glutes",lower legs,3,https://static.exercisedb.dev/media/VW88JNd.gif,"Step:1 Sit on a bench or chair with your back straight and your feet flat on the ground. | Step:2 Hold a dumbbell in one hand and place it on top of your thigh, palm facing up. | Step:3 Lift one leg off the ground and extend it in front of you, keeping your knee slightly bent. | Step:4 Raise your heel as high as possible by pushing through the ball of your foot. | Step:5 Pause for a moment at the top, then slowly lower your heel back down. | Step:6 Repeat for the desired number of repetitions, then switch legs and repeat.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
FWdVhcW,Cable Standing Shoulder External Rotation,3,cable,delts,"rotator cuff, trapezius",shoulders,3,https://static.exercisedb.dev/media/FWdVhcW.gif,"Step:1 Stand with your feet shoulder-width apart and your knees slightly bent. | Step:2 Hold the cable handle with your arm extended in front of you, parallel to the ground. | Step:3 Keep your elbow slightly bent and your shoulder blades pulled back. | Step:4 Slowly rotate your arm outward, away from your body, while keeping your elbow in the same position. | Step:5 Pause for a moment at the end of the movement, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
XooAdhl,Handstand,3,body weight,triceps,"shoulders, core",upper arms,3,https://static.exercisedb.dev/media/XooAdhl.gif,"Step:1 Find an open space with enough room to perform a handstand. | Step:2 Place your hands on the ground shoulder-width apart, fingers pointing forward. | Step:3 Kick your legs up towards the wall, using your core and shoulders to maintain balance. | Step:4 Once in a handstand position, engage your triceps to support your body weight. | Step:5 Hold the handstand for as long as you can maintain balance. | Step:6 To come down, slowly lower your legs back to the ground. | Step:7 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
gw9PqGk,Full Planche Push-Up,3,body weight,pectorals,"shoulders, triceps, core",chest,4,https://static.exercisedb.dev/media/gw9PqGk.gif,"Step:1 Start in a push-up position with your hands placed slightly wider than shoulder-width apart. | Step:2 Engage your core and lower your body down towards the ground, keeping your elbows close to your sides. | Step:3 As you lower yourself, lean your body forward and lift your feet off the ground, balancing on your hands. | Step:4 Continue to lower your body until your chest is just above the ground. | Step:5 Push through your hands and extend your arms to lift your body back up to the starting position. | Step:6 Maintain a straight line from your head to your heels throughout the movement. | Step:7 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
bmBf7LN,Dumbbell Lying External Shoulder Rotation,2,dumbbell,delts,"rotator cuff, triceps",shoulders,3,https://static.exercisedb.dev/media/bmBf7LN.gif,"Step:1 Lie on your side on a flat bench with your upper arm against your side and your elbow bent 90 degrees. | Step:2 Hold a dumbbell in your hand with your palm facing down. | Step:3 Keeping your upper arm against your side, slowly rotate your forearm upward as far as possible. | Step:4 Pause for a moment at the top, then slowly lower your forearm back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
iaapw0g,Ez Barbell Seated Triceps Extension,2,ez barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/iaapw0g.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold the ez barbell with an overhand grip, hands shoulder-width apart. | Step:3 Raise the barbell overhead, fully extending your arms. | Step:4 Keeping your upper arms stationary, lower the barbell behind your head by bending your elbows. | Step:5 Pause for a moment, then raise the barbell back to the starting position by extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
Kzg30R7,Band Standing Crunch,2,band,abs,obliques,waist,2,https://static.exercisedb.dev/media/Kzg30R7.gif,"Step:1 Attach the band to a sturdy anchor point at waist height. | Step:2 Stand facing away from the anchor point with your feet shoulder-width apart. | Step:3 Hold the band with both hands and bring it up to your chest, keeping your elbows bent and close to your body. | Step:4 Engage your abs and slowly crunch forward, bringing your chest towards your knees. | Step:5 Pause for a moment at the top of the crunch, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
oom75KC,Dumbbell Straight Leg Deadlift,2,dumbbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/oom75KC.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with an overhand grip. | Step:2 Keeping your back straight and your core engaged, hinge at the hips and lower the dumbbells towards the ground, allowing your torso to lean forward. | Step:3 Continue lowering the dumbbells until you feel a stretch in your hamstrings, keeping your knees slightly bent. | Step:4 Pause for a moment at the bottom, then engage your glutes and hamstrings to lift your torso back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,8.5,8.0,6.0,5.0,3.0,4.5
WcHl7ru,Smith Close-Grip Bench Press,2,smith machine,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/WcHl7ru.gif,"Step:1 Adjust the seat height and position yourself on the bench with your feet flat on the ground. | Step:2 Grasp the barbell with a close grip, slightly narrower than shoulder-width apart. | Step:3 Lower the barbell towards your chest, keeping your elbows close to your body. | Step:4 Pause for a moment at the bottom, then push the barbell back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
8xUv4J7,Cable Seated Crunch,1,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/8xUv4J7.gif,"Step:1 Sit on a cable machine with your feet flat on the ground and your knees bent. | Step:2 Hold the cable handle with both hands and position it behind your head. | Step:3 Engage your abs and slowly curl your upper body forward, bringing your chest towards your knees. | Step:4 Pause for a moment at the top, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.0,6.0,5.0,4.0,4.0,2.3
IaGQCrC,Suspended Push-Up,3,body weight,pectorals,"triceps, shoulders, core",chest,4,https://static.exercisedb.dev/media/IaGQCrC.gif,"Step:1 Find a suspension trainer and adjust it to an appropriate height. | Step:2 Stand facing away from the anchor point and hold the handles with an overhand grip. | Step:3 Walk your feet forward, leaning your body forward until your weight is supported by the suspension trainer. | Step:4 Keep your body straight from head to heels, engage your core, and lower your chest towards the handles. | Step:5 Push through your chest and arms to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
daBmy1Y,Dumbbell Single Leg Deadlift With Stepbox Support,3,dumbbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/daBmy1Y.gif,"Step:1 Stand with your feet hip-width apart, holding a dumbbell in your right hand. | Step:2 Place your left foot on a stepbox or elevated surface behind you. | Step:3 Keeping your back straight and core engaged, hinge forward at the hips, lowering the dumbbell towards the ground. | Step:4 As you lower the dumbbell, simultaneously lift your left leg behind you, maintaining a straight line from head to heel. | Step:5 Lower the dumbbell until you feel a stretch in your right hamstring, then return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
qFpAkpP,Cable Standing Lift,3,cable,abs,"obliques, lower back",waist,3,https://static.exercisedb.dev/media/qFpAkpP.gif,"Step:1 Stand facing the cable machine with your feet shoulder-width apart. | Step:2 Hold the cable handle with both hands and position it at waist height. | Step:3 Engage your core and maintain a straight back throughout the exercise. | Step:4 Keeping your arms straight, exhale and lift the cable handle up towards your opposite shoulder, rotating your torso. | Step:5 Pause for a moment at the top, then inhale and slowly lower the cable handle back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
bWxq4op,Dumbbell One Arm Reverse Preacher Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/bWxq4op.gif,"Step:1 Sit on a preacher bench with your chest against the pad and your arm extended over the edge of the bench, holding a dumbbell with an underhand grip. | Step:2 Lower the dumbbell slowly until your arm is fully extended. | Step:3 Curl the dumbbell back up towards your shoulder, keeping your upper arm stationary. | Step:4 Squeeze your biceps at the top of the movement, then slowly lower the dumbbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
F1KxjBa,Dumbbell Peacher Hammer Curl,3,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/F1KxjBa.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your torso. | Step:2 Keep your elbows close to your torso and rotate the palms of your hands until they are facing forward. | Step:3 This will be your starting position. | Step:4 Now, keeping the upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:5 Continue to raise the weights until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:6 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:7 Then, inhale and slowly begin to lower the dumbbells back to the starting position. | Step:8 Repeat for the recommended amount of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
u2X71Np,Cable Front Raise,2,cable,delts,"triceps, forearms",shoulders,3,https://static.exercisedb.dev/media/u2X71Np.gif,"Step:1 Stand with your feet shoulder-width apart and grasp the cable handle with an overhand grip. | Step:2 Keep your back straight and your core engaged. | Step:3 Raise the cable handle in front of you, keeping your arms straight and your palms facing down. | Step:4 Continue lifting until your arms are parallel to the floor. | Step:5 Pause for a moment at the top, then slowly lower the cable handle back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,8.0,6.0,6.0,4.0,4.5
uxJcFUU,Cable Lying Triceps Extension V. 2,2,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/uxJcFUU.gif,"Step:1 Attach a rope handle to a low pulley cable machine. | Step:2 Lie down on a flat bench facing up, with your head towards the cable machine. | Step:3 Grasp the rope handle with both hands, palms facing each other, and extend your arms straight up over your chest. | Step:4 Keeping your upper arms stationary, slowly lower the rope handle towards your forehead by bending your elbows. | Step:5 Pause for a moment at the bottom, then extend your arms back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
